OverallQual,GrLivArea,GarageCars,TotalBsmtSF,FullBath,YearBuilt
-0.08893368489724114,-0.08279448173384249,0.2950916540335109,-0.6328699743976981,0.7736638993593138,1.1099682586561166
0.6425771880603474,-0.6245640184528435,0.2950916540335109,0.2593230420729613,0.7736638993593138,1.0447417077348877
0.6425771880603474,-0.5291820577628785,0.2950916540335109,-0.991563349976233,0.7736638993593138,1.1425815341167311
0.6425771880603474,0.7145987096342645,0.2950916540335109,1.9074964007439505,0.7736638993593138,-0.39024241253214836
-2.2834663037700067,-0.9297862926607313,0.2950916540335109,-2.4104453736255005,0.7736638993593138,-0.716375167138293
0.6425771880603474,-0.0484569758854551,0.2950916540335109,0.9994119056084193,0.7736638993593138,1.2404213604985743
-0.8204445578548297,-0.5711501204664631,-1.056543843657237,0.3773740264405804,-1.0555657250367967,-0.16194948430784717
-0.8204445578548297,-0.4948445519144911,-1.056543843657237,-0.5216296237435956,-1.0555657250367967,-0.716375167138293
-0.8204445578548297,-1.2655307942894078,-2.408179341347985,-0.44898286413275307,-1.0555657250367967,-1.4990937781930398
-0.08893368489724114,0.30254863945361593,0.2950916540335109,1.4171307733707637,0.7736638993593138,0.2946363721407552
-1.5519554308124182,0.1766444513428622,0.2950916540335109,0.4976952220460383,0.7736638993593138,0.16418327029829738
-0.8204445578548297,-1.2769766295722038,0.2950916540335109,-0.462604131559786,-1.0555657250367967,0.3598629230619841
0.6425771880603474,-0.43189245785911423,0.2950916540335109,0.5249377569001042,0.7736638993593138,1.1425815341167311
-0.08893368489724114,-0.0427340582440572,0.2950916540335109,1.0062225393219357,-1.0555657250367967,-0.5859220652958351
-1.5519554308124182,-1.2655307942894078,-1.056543843657237,-0.44898286413275307,-1.0555657250367967,-0.031496382465389355
-0.8204445578548297,-0.5787806773216603,0.2950916540335109,0.0550040306674668,-2.884795349432907,0.26202309668014073
-0.8204445578548297,-0.2754660423275717,-1.056543843657237,0.7292567683055987,-1.0555657250367967,-0.5533087898352207
-0.8204445578548297,-1.3570974765517743,-1.056543843657237,-0.5579530035490168,-1.0555657250367967,0.3598629230619841
0.6425771880603474,-0.34986397166574434,2.998362649415007,0.6407185300298844,0.7736638993593138,0.8490620549712009
0.6425771880603474,-0.258297289403378,0.2950916540335109,-0.846269830754548,0.7736638993593138,1.1751948095773455
-0.8204445578548297,-0.8820953123157488,0.2950916540335109,0.0073295946728514074,-1.0555657250367967,-0.35762913707153393
-0.8204445578548297,-0.5291820577628785,0.2950916540335109,-0.9098357454140351,0.7736638993593138,-1.9882929101022566
-1.5519554308124182,-0.14383893657542005,-2.408179341347985,-0.7395699025761231,0.7736638993593138,-1.662160155496112
-0.08893368489724114,-0.8229584966879705,-2.408179341347985,-1.1118845455816908,-1.0555657250367967,-1.5317070536536543
0.6425771880603474,-0.18962227770660323,0.2950916540335109,0.8314162740083461,0.7736638993593138,1.1751948095773455
-0.08893368489724114,0.24913474146723555,0.2950916540335109,-0.6555720867760864,0.7736638993593138,0.783835504049972
-0.8204445578548297,-1.2655307942894078,0.2950916540335109,-0.44898286413275307,-1.0555657250367967,-0.6837618916776784
-0.8204445578548297,0.7641973291930463,-2.408179341347985,-0.8530804644680644,0.7736638993593138,-1.79261325733857
-0.08893368489724114,0.018310396597520366,0.2950916540335109,0.5839632490839137,-1.0555657250367967,-0.292402586150305
0.6425771880603474,0.6402007802960918,1.6467271517242588,-0.4149296955651706,0.7736638993593138,1.1425815341167311
2.837109806933113,0.914900827083191,1.6467271517242588,-0.10164054474341234,0.7736638993593138,1.20780808503796
2.1055989339755246,0.5047583961163417,1.6467271517242588,1.6577731645816793,0.7736638993593138,1.0447417077348877
-0.8204445578548297,-1.0671363160542808,0.2950916540335109,-0.21288089539751492,-1.0555657250367967,-1.5643203291142687
-0.08893368489724114,2.1491433984113373,0.2950916540335109,-0.0176427289433757,0.7736638993593138,-0.09672293338661826
-1.5519554308124182,-1.0823974297646752,-1.056543843657237,-0.9393484915059399,-2.884795349432907,-0.19456275976846163
2.837109806933113,2.379967743281053,0.2950916540335109,0.3978059275811298,2.6028935237554243,-2.5427185929327023
2.1055989339755246,2.128159367059545,1.6467271517242588,2.4773194214414964,0.7736638993593138,1.1425815341167311
1.374088061017936,0.22624307090164397,0.2950916540335109,1.2082713394895914,0.7736638993593138,1.077354983195502
-0.08893368489724114,-0.4376153755005121,0.2950916540335109,0.5362888130892983,0.7736638993593138,0.4577027494438275
1.374088061017936,0.31780975316401033,1.6467271517242588,1.4352924632734743,0.7736638993593138,1.20780808503796
-0.08893368489724114,-1.086212708192274,-1.056543843657237,-0.2355830077759032,-1.0555657250367967,-0.35762913707153393
-0.8204445578548297,-1.0079995004265025,-1.056543843657237,-0.3104999786245845,-1.0555657250367967,-0.292402586150305
-0.8204445578548297,-0.9679390769367172,-2.408179341347985,-0.6396806081112146,-1.0555657250367967,-3.1297575512237628
0.6425771880603474,0.2796569688880243,0.2950916540335109,-0.5624934260246944,0.7736638993593138,0.9469018813530443
1.374088061017936,1.1171105837459165,1.6467271517242588,2.377430126976588,0.7736638993593138,0.783835504049972
-0.08893368489724114,0.9587765290005749,0.2950916540335109,-0.4853062439381743,0.7736638993593138,0.16418327029829738
-0.08893368489724114,-0.5921341518182553,-1.056543843657237,-0.9892931387383941,-1.0555657250367967,0.2946363721407552
1.374088061017936,1.2239383797186774,0.2950916540335109,0.5045058557595548,0.7736638993593138,1.0121284322742732
0.6425771880603474,0.615401470516701,0.2950916540335109,-0.20152983920832077,0.7736638993593138,0.7512222285893576
-0.8204445578548297,-0.7313918144256042,-1.056543843657237,0.18667628246211881,-1.0555657250367967,-0.2597893106896905
0.6425771880603474,-0.044641697457856504,0.2950916540335109,0.6452589525055621,0.7736638993593138,1.1099682586561166
-0.08893368489724114,-0.41663134414871983,0.2950916540335109,-0.049425686273119294,-1.0555657250367967,0.09895671937706847
-0.08893368489724114,-0.5139209440524841,-1.056543843657237,-1.1391270804357567,-1.0555657250367967,-1.0425079217444375
-0.8204445578548297,-0.20106811298939903,-1.056543843657237,-0.19017878301912663,-1.0555657250367967,-0.35762913707153393
-0.08893368489724114,-0.16291532871341305,-1.056543843657237,0.8631992313380896,-1.0555657250367967,-0.4228556879927628
-0.8204445578548297,-0.6245640184528435,-1.056543843657237,-0.6669231429652805,-1.0555657250367967,-0.8142149935201363
-0.08893368489724114,0.2605805767500314,0.2950916540335109,-0.24693406396509734,0.7736638993593138,0.9469018813530443
-0.8204445578548297,-0.3193417442449556,0.2950916540335109,-1.5386842582953906,-1.0555657250367967,-0.5206955143746061
1.374088061017936,-0.21632922669979343,0.2950916540335109,-0.8054060284734491,0.7736638993593138,1.077354983195502
-0.08893368489724114,-0.35367925009334295,0.2950916540335109,0.7042844446893717,0.7736638993593138,-0.1293362088472327
-0.8204445578548297,-0.780990433984386,0.2950916540335109,-0.6101678620193098,-1.0555657250367967,-1.0425079217444375
-0.08893368489724114,1.559682881347354,0.2950916540335109,-0.24920427520293617,0.7736638993593138,-1.2708008499687387
-0.08893368489724114,0.6039556352339052,0.2950916540335109,1.7758241489492985,0.7736638993593138,0.19679654575891184
-0.08893368489724114,-1.030891170992094,-1.056543843657237,-1.3139333457493465,-1.0555657250367967,0.0011168929952251002
-0.08893368489724114,0.15756805920486922,0.2950916540335109,1.2445947192950126,0.7736638993593138,0.19679654575891184
-0.08893368489724114,-0.8534807241087593,0.2950916540335109,0.05046360819178914,-1.0555657250367967,0.3924761985225986
-1.5519554308124182,0.1804597297704608,2.998362649415007,0.4250484624351958,-1.0555657250367967,-0.32501586161091944
-0.08893368489724114,-0.03128822296126141,0.2950916540335109,-0.5897359608787603,0.7736638993593138,0.8490620549712009
-0.8204445578548297,-0.7161307007152098,0.2950916540335109,0.20483797236482945,-1.0555657250367967,-0.2271760352290761
-0.8204445578548297,0.058370820087305646,-1.056543843657237,-0.34455314719216695,-1.0555657250367967,-0.6837618916776784
1.374088061017936,0.7317674625584583,0.2950916540335109,-0.646491241824731,0.7736638993593138,0.7186089531287432
-0.8204445578548297,-0.4223542617901177,-1.056543843657237,-0.15839582568938304,-1.0555657250367967,-0.4554689634533773
-0.8204445578548297,1.164801564090899,0.2950916540335109,-0.48303603270033546,0.7736638993593138,-2.3796522156296303
1.374088061017936,1.7905072262170691,0.2950916540335109,1.176488382159848,2.6028935237554243,1.077354983195502
-0.08893368489724114,0.3941153217159823,0.2950916540335109,-0.3400127247164893,-1.0555657250367967,-0.292402586150305
-0.08893368489724114,-0.704684865432414,-1.056543843657237,-0.4535232866084307,-1.0555657250367967,-1.368640676350582
-0.8204445578548297,0.4646979726265564,0.2950916540335109,-2.4104453736255005,-1.0555657250367967,-0.35762913707153393
-0.08893368489724114,-1.086212708192274,0.2950916540335109,0.03684234076475617,0.7736638993593138,0.16418327029829738
2.1055989339755246,0.5734334078131164,1.6467271517242588,1.7258795017168442,0.7736638993593138,1.1751948095773455
-0.8204445578548297,0.3597778158675949,-1.056543843657237,-0.6669231429652805,-1.0555657250367967,-0.716375167138293
2.1055989339755246,2.2616941120254963,1.6467271517242588,0.8859013437164779,0.7736638993593138,1.20780808503796
-0.08893368489724114,-0.30598826974836046,-1.056543843657237,-0.4035786393759765,-1.0555657250367967,-1.3034141254293532
0.6425771880603474,0.5696181293855178,-1.056543843657237,-0.34455314719216695,-1.0555657250367967,-1.8252265327991843
-0.08893368489724114,-0.6245640184528435,0.2950916540335109,0.3138081117810932,0.7736638993593138,0.783835504049972
-0.8204445578548297,-0.277373681541371,0.2950916540335109,-0.7758932823815443,-1.0555657250367967,-0.9772813708232085
-0.08893368489724114,-0.13620837972022287,0.2950916540335109,-0.7577315924788337,0.7736638993593138,1.1099682586561166
1.374088061017936,1.756169720368682,1.6467271517242588,1.2877287328139504,0.7736638993593138,0.7512222285893576
-0.8204445578548297,0.8328723408898211,-2.408179341347985,-0.2764468100570021,-1.0555657250367967,-1.9556796346416423
-0.08893368489724114,-0.8305890535431677,0.2950916540335109,0.06862529809449977,-1.0555657250367967,-0.2271760352290761
-0.8204445578548297,-0.7905286300533825,-1.056543843657237,0.11629973408911516,-1.0555657250367967,-0.6837618916776784
-1.5519554308124182,-1.2655307942894078,-2.408179341347985,-0.44898286413275307,-1.0555657250367967,0.0011168929952251002
0.6425771880603474,0.5276500666819333,0.2950916540335109,-0.1538554032137054,0.7736638993593138,0.9142886058924299
-0.8204445578548297,0.1995361219084538,0.2950916540335109,1.294539366527467,0.7736638993593138,-0.1293362088472327
-0.08893368489724114,2.0728378298593655,0.2950916540335109,1.044816130365196,0.7736638993593138,0.09895671937706847
0.6425771880603474,-0.40709314807972335,0.2950916540335109,0.5726121928947197,0.7736638993593138,1.1751948095773455
0.6425771880603474,0.7546591331240499,0.2950916540335109,-0.7077869452463794,0.7736638993593138,0.6859956776681286
0.6425771880603474,-0.08279448173384249,0.2950916540335109,0.9335757797110933,0.7736638993593138,1.077354983195502
-1.5519554308124182,-1.5631225116420986,-2.408179341347985,-1.4569566537331928,-1.0555657250367967,-1.009894646283823
1.374088061017936,0.354054898226197,1.6467271517242588,1.478426476792412,0.7736638993593138,1.077354983195502
-0.8204445578548297,-0.4929369127006918,-1.056543843657237,0.47045268719197236,-1.0555657250367967,-0.35762913707153393
1.374088061017936,1.086588356325128,1.6467271517242588,2.3047833673657454,-1.0555657250367967,1.1099682586561166
-0.8204445578548297,-1.2655307942894078,-1.056543843657237,-0.44898286413275307,-1.0555657250367967,0.03373016845583956
2.1055989339755246,1.2525529679256668,1.6467271517242588,0.0958678329485657,0.7736638993593138,1.20780808503796
1.374088061017936,0.1842750081980594,1.6467271517242588,1.2763776766247563,0.7736638993593138,0.7512222285893576
-0.8204445578548297,-0.9297862926607313,-1.056543843657237,-0.049425686273119294,-1.0555657250367967,-0.19456275976846163
0.6425771880603474,0.9683147250695713,0.2950916540335109,-0.4035786393759765,0.7736638993593138,0.9795151568136587
1.374088061017936,-0.0637180895958495,0.2950916540335109,0.9812502157057087,-1.0555657250367967,0.783835504049972
0.6425771880603474,-0.40709314807972335,0.2950916540335109,0.5726121928947197,0.7736638993593138,1.1751948095773455
-0.08893368489724114,0.41128407464017597,0.2950916540335109,-0.8167570846626432,-1.0555657250367967,-0.09672293338661826
0.6425771880603474,1.143817532739107,1.6467271517242588,0.0958678329485657,0.7736638993593138,0.6533824022075142
-0.8204445578548297,0.3597778158675949,-2.408179341347985,-0.6396806081112146,0.7736638993593138,-1.9230663591810278
0.6425771880603474,-0.3231570226725542,0.2950916540335109,0.672501487359628,0.7736638993593138,1.2404213604985743
0.6425771880603474,-0.18580699927900463,0.2950916540335109,-1.5386842582953906,0.7736638993593138,0.9469018813530443
0.6425771880603474,-0.5845035949630581,0.2950916540335109,0.3614825477757086,0.7736638993593138,1.077354983195502
0.6425771880603474,1.08086543868373,0.2950916540335109,-0.3400127247164893,0.7736638993593138,1.0447417077348877
-0.8204445578548297,-1.2655307942894078,-1.056543843657237,-0.44898286413275307,-1.0555657250367967,-0.19456275976846163
-0.8204445578548297,-0.9049869828813404,0.2950916540335109,-0.1220724458839618,-1.0555657250367967,-0.4228556879927628
-0.8204445578548297,0.3311632276606054,0.2950916540335109,0.7451482469704706,0.7736638993593138,0.13156999483768292
-0.8204445578548297,-0.8992640652399425,-1.056543843657237,-0.013102306467698046,-1.0555657250367967,-0.4228556879927628
-2.2834663037700067,-0.6951466693634175,-1.056543843657237,0.22754008474321774,-1.0555657250367967,-0.5206955143746061
0.6425771880603474,0.26248821596383065,0.2950916540335109,-0.5647636372625333,0.7736638993593138,1.1751948095773455
-0.08893368489724114,-0.6321945753080406,0.2950916540335109,-0.8576208869437421,-1.0555657250367967,-1.662160155496112
2.1055989339755246,3.076256056317797,1.6467271517242588,1.9619814704520824,2.6028935237554243,1.20780808503796
0.6425771880603474,0.29491808259841873,0.2950916540335109,0.5499100805163313,0.7736638993593138,-0.031496382465389355
-0.8204445578548297,-0.8687418378191537,0.2950916540335109,-1.1686398265276616,-1.0555657250367967,1.1099682586561166
0.6425771880603474,0.037386788735513356,0.2950916540335109,-0.6941656778193465,0.7736638993593138,1.2404213604985743
2.1055989339755246,0.7203216272756624,1.6467271517242588,1.914307034457467,0.7736638993593138,1.1425815341167311
0.6425771880603474,0.25485765910863345,0.2950916540335109,-0.5965465945922769,0.7736638993593138,0.8164487795105865
-0.08893368489724114,-0.33841813638294854,0.2950916540335109,0.42277825119735696,-1.0555657250367967,-0.2271760352290761
-0.08893368489724114,0.6058632744477045,0.2950916540335109,-0.015372517705536874,0.7736638993593138,0.6859956776681286
-0.8204445578548297,0.1403993062806755,-1.056543843657237,-1.200422783857405,-1.0555657250367967,-0.4228556879927628
-0.08893368489724114,-0.0560875327406523,0.2950916540335109,-0.8417294082788703,0.7736638993593138,0.783835504049972
0.6425771880603474,0.800442474255233,0.2950916540335109,-0.16066603692722187,0.7736638993593138,1.077354983195502
-0.8204445578548297,-0.819143218260372,-1.056543843657237,0.08224656552153274,-1.0555657250367967,-0.5206955143746061
-0.08893368489724114,-0.9030793436675411,0.2950916540335109,-0.0176427289433757,-1.0555657250367967,-0.06410965792600382
-0.8204445578548297,-1.1434418846062528,-1.056543843657237,-0.303689344911068,-1.0555657250367967,-0.4554689634533773
0.6425771880603474,0.5581722941027221,-1.056543843657237,-0.0812086436028629,0.7736638993593138,-1.4990937781930398
0.6425771880603474,2.9656129819174373,0.2950916540335109,-0.5397913136463062,0.7736638993593138,-1.662160155496112
-1.5519554308124182,0.49712783926114446,-1.056543843657237,0.0958678329485657,-1.0555657250367967,-0.4554689634533773
-0.8204445578548297,-0.9641237985091187,-1.056543843657237,-0.0902894885542182,-1.0555657250367967,-1.9882929101022566
0.6425771880603474,-0.4833987166316953,0.2950916540335109,0.4818037433811665,0.7736638993593138,1.1099682586561166
2.1055989339755246,1.8629975163414425,1.6467271517242588,0.1367316352296646,0.7736638993593138,1.1099682586561166
2.1055989339755246,1.1934161522978886,1.6467271517242588,0.858658808862412,0.7736638993593138,0.9469018813530443
1.374088061017936,0.9606841682143741,0.2950916540335109,0.15035290265669757,0.7736638993593138,1.0121284322742732
-0.08893368489724114,0.5658028509579192,0.2950916540335109,-0.6760039879166359,-1.0555657250367967,-1.6947734309567266
-0.8204445578548297,-0.9908307475023088,-1.056543843657237,-0.1220724458839618,-1.0555657250367967,-0.5533087898352207
-0.8204445578548297,-1.5898294606352887,-1.056543843657237,-1.411552428976416,-1.0555657250367967,-1.8904530837204134
-0.08893368489724114,0.3826694864331865,0.2950916540335109,1.5124796453599945,0.7736638993593138,0.16418327029829738
0.6425771880603474,0.11559999650128462,0.2950916540335109,1.1946500720625586,0.7736638993593138,0.9142886058924299
-0.8204445578548297,-0.258297289403378,0.2950916540335109,0.7496886694461482,-1.0555657250367967,-0.4554689634533773
2.837109806933113,5.624862045953661,1.6467271517242588,3.0289807522363317,2.6028935237554243,0.8164487795105865
0.6425771880603474,0.8424105369588176,0.2950916540335109,-0.5761146934517274,0.7736638993593138,0.19679654575891184
0.6425771880603474,-0.044641697457856504,0.2950916540335109,0.6452589525055621,0.7736638993593138,1.1099682586561166
-0.8204445578548297,-0.4795834382040967,-1.056543843657237,0.48634416585684415,-1.0555657250367967,-0.4228556879927628
2.1055989339755246,0.5200195098267361,0.2950916540335109,1.6759348544843902,0.7736638993593138,1.1751948095773455
-0.08893368489724114,-1.3570974765517743,-2.408179341347985,-0.5579530035490168,-1.0555657250367967,0.6207691267468998
-0.8204445578548297,-0.9297862926607313,0.2950916540335109,-2.4104453736255005,-1.0555657250367967,-0.6837618916776784
-0.8204445578548297,-1.15107244146145,-1.056543843657237,-0.31277018986242333,-1.0555657250367967,0.13156999483768292
-0.08893368489724114,-1.3265752491309855,0.2950916540335109,-0.5216296237435956,-1.0555657250367967,-0.5533087898352207
0.6425771880603474,0.6840764822134757,0.2950916540335109,-0.2991489224353904,0.7736638993593138,0.8816753304318155
0.6425771880603474,1.2754446384912586,1.6467271517242588,2.4886704776306905,0.7736638993593138,0.6207691267468998
-0.8204445578548297,-0.9316939318745305,0.2950916540335109,-0.05169589751095812,-1.0555657250367967,-0.19456275976846163
-0.8204445578548297,-0.4891216342730932,-1.056543843657237,-0.7758932823815443,0.7736638993593138,-0.7489884425989074
-0.8204445578548297,-0.30598826974836046,-1.056543843657237,-0.45579349784626955,-1.0555657250367967,-2.314425664708401
0.6425771880603474,1.0789577994699306,0.2950916540335109,-0.6147082844949875,0.7736638993593138,0.4903160249044419
-0.8204445578548297,-1.2655307942894078,-1.056543843657237,-0.44898286413275307,-1.0555657250367967,0.03373016845583956
-0.08893368489724114,1.7542620811548826,-1.056543843657237,-0.5851955384030827,0.7736638993593138,-1.6947734309567266
-0.08893368489724114,-0.9030793436675411,0.2950916540335109,-0.2855276550083574,-1.0555657250367967,-0.2597893106896905
-0.8204445578548297,-0.7771751555567874,-2.408179341347985,0.13219121275398696,-1.0555657250367967,1.1751948095773455
0.6425771880603474,0.169013894487665,1.6467271517242588,1.2582159867220457,0.7736638993593138,1.1099682586561166
-0.8204445578548297,-0.8668341986053544,0.2950916540335109,0.02549128457556203,-1.0555657250367967,-0.19456275976846163
-0.8204445578548297,-0.2640202070447759,0.2950916540335109,0.7428780357326317,-1.0555657250367967,0.09895671937706847
-1.5519554308124182,-1.2712537119308058,0.2950916540335109,-0.45579349784626955,-1.0555657250367967,-1.009894646283823
0.6425771880603474,-0.7485605673497979,0.2950916540335109,-1.1391270804357567,-1.0555657250367967,-1.140347748126281
1.374088061017936,2.4810726216124155,1.6467271517242588,0.9176843010462215,2.6028935237554243,1.1425815341167311
1.374088061017936,0.169013894487665,0.2950916540335109,1.2105415507274304,0.7736638993593138,0.783835504049972
-0.8204445578548297,-0.17245352478240955,0.2950916540335109,0.8518481751488954,0.7736638993593138,0.16418327029829738
0.6425771880603474,0.1957208434808552,0.2950916540335109,1.2899989440517894,0.7736638993593138,0.9469018813530443
1.374088061017936,0.5200195098267361,1.6467271517242588,1.6759348544843902,0.7736638993593138,1.0121284322742732
-0.08893368489724114,0.6249396665856974,0.2950916540335109,-1.2117738400465994,0.7736638993593138,0.16418327029829738
-0.08893368489724114,0.28156460810182365,0.2950916540335109,-0.5011977226030461,0.7736638993593138,0.9142886058924299
0.6425771880603474,1.061789046545737,0.2950916540335109,-0.24012343025158087,0.7736638993593138,1.077354983195502
-0.8204445578548297,-0.794343908480981,-1.056543843657237,-1.0119952511167825,-1.0555657250367967,-0.9772813708232085
-2.2834663037700067,-1.5230620881523134,-2.408179341347985,-1.7974883394090169,-1.0555657250367967,-1.1729610235868952
-0.08893368489724114,0.11178471807368602,0.2950916540335109,0.6815823323109833,0.7736638993593138,0.26202309668014073
2.1055989339755246,1.347934928615632,1.6467271517242588,2.6203427294253427,0.7736638993593138,1.20780808503796
-1.5519554308124182,-1.2769766295722038,-2.408179341347985,-0.462604131559786,-1.0555657250367967,0.0011168929952251002
-0.8204445578548297,-1.3246676099171861,-2.408179341347985,-0.5193594125057567,-1.0555657250367967,0.4577027494438275
-0.8204445578548297,-0.4662299637075016,0.2950916540335109,-0.29687871119755155,-1.0555657250367967,-0.292402586150305
-0.08893368489724114,0.22242779247404537,0.2950916540335109,0.80417373915428,-1.0555657250367967,-0.5859220652958351
-0.08893368489724114,-0.2754660423275717,-1.056543843657237,0.7292567683055987,-1.0555657250367967,-0.35762913707153393
-0.08893368489724114,1.0408050151939447,0.2950916540335109,1.0902203551219725,0.7736638993593138,0.2294098212195263
-0.8204445578548297,0.022125675025118967,0.2950916540335109,-0.9348080690302623,0.7736638993593138,-2.1839725628659434
0.6425771880603474,0.04692498480450986,1.6467271517242588,1.1129224675003606,0.7736638993593138,1.1099682586561166
-0.8204445578548297,-1.1491648022476506,-1.056543843657237,-0.3104999786245845,-1.0555657250367967,-0.19456275976846163
0.6425771880603474,-0.21632922669979343,0.2950916540335109,0.7996333166786024,0.7736638993593138,1.077354983195502
-2.2834663037700067,-0.0026736347542719225,-2.408179341347985,-0.11072138969476765,-1.0555657250367967,-1.8252265327991843
-0.8204445578548297,0.3521472590123977,0.2950916540335109,1.280918099100434,0.7736638993593138,-0.39024241253214836
1.374088061017936,0.3616854550813942,1.6467271517242588,1.4693456318410567,0.7736638993593138,1.1425815341167311
-0.8204445578548297,0.4246375491367711,-1.056543843657237,-0.9665910263600058,-1.0555657250367967,-2.9666911739206903
-0.08893368489724114,-0.6703473595840266,0.2950916540335109,-0.8258379296139985,-1.0555657250367967,-1.1077344726656664
1.374088061017936,0.7794584429034407,0.2950916540335109,0.7814716267758918,0.7736638993593138,0.9469018813530443
-1.5519554308124182,-1.2769766295722038,-1.056543843657237,-0.462604131559786,-1.0555657250367967,0.0011168929952251002
1.374088061017936,0.7470285762688527,0.2950916540335109,0.039112552002595,0.7736638993593138,1.1425815341167311
0.6425771880603474,0.44752921970236265,0.2950916540335109,-1.057399475873559,-1.0555657250367967,-1.662160155496112
-0.8204445578548297,0.3826694864331865,0.2950916540335109,1.5124796453599945,0.7736638993593138,-0.19456275976846163
0.6425771880603474,0.188090286625658,0.2950916540335109,-0.6760039879166359,0.7736638993593138,1.0447417077348877
0.6425771880603474,-0.05990281116825089,0.2950916540335109,-0.925727224078907,0.7736638993593138,1.1425815341167311
-0.08893368489724114,-1.4066960961105561,-1.056543843657237,-0.6669231429652805,-1.0555657250367967,-1.3360274008899675
0.6425771880603474,0.7775508036896414,0.2950916540335109,-0.6101678620193098,0.7736638993593138,0.16418327029829738
0.6425771880603474,0.8328723408898211,0.2950916540335109,-0.5874657496409216,0.7736638993593138,0.16418327029829738
1.374088061017936,0.26439585517763,-1.056543843657237,-1.0755611657762696,-1.0555657250367967,-1.4990937781930398
-0.8204445578548297,-1.0347064494196927,-1.056543843657237,-0.17428730435425485,0.7736638993593138,0.19679654575891184
0.6425771880603474,-0.3231570226725542,0.2950916540335109,0.672501487359628,0.7736638993593138,1.077354983195502
-0.08893368489724114,-1.2960530217101967,0.2950916540335109,-0.4853062439381743,-1.0555657250367967,1.077354983195502
1.374088061017936,0.8443181761726168,1.6467271517242588,0.052733819429627966,0.7736638993593138,1.1425815341167311
1.374088061017936,0.9892987564213636,1.6467271517242588,2.234406818992742,0.7736638993593138,1.20780808503796
0.6425771880603474,0.6440160587236905,1.6467271517242588,-0.15839582568938304,0.7736638993593138,0.9469018813530443
-0.08893368489724114,1.157171007235702,0.2950916540335109,-0.4943870888895296,0.7736638993593138,-1.79261325733857
0.6425771880603474,2.133882284700943,1.6467271517242588,0.647529163743401,0.7736638993593138,0.7186089531287432
-0.08893368489724114,-0.5558890067560687,0.2950916540335109,-0.3400127247164893,-1.0555657250367967,-0.4554689634533773
-0.8204445578548297,-1.1930405041650345,0.2950916540335109,-0.44898286413275307,-1.0555657250367967,0.3924761985225986
-0.8204445578548297,-1.1739641120270417,-1.056543843657237,-0.3400127247164893,-1.0555657250367967,-0.292402586150305
-0.08893368489724114,0.24531946303963695,0.2950916540335109,0.04138276324043383,-1.0555657250367967,-0.35762913707153393
